file_no,api,operator,depth_ft,spudyr,latitude,longitude,status,direction,state
26525,33-053-05294,Continental Resources Inc,20992,2014,47.90664976,-103.5138278,Active,Horizontal,ND
26413,33-089-00810,Whiting Oil and Gas Corp,21440,2014,46.94949676,-103.0908414,Active,Horizontal,ND
27833,33-007-01823,Whiting Oil and Gas Corp,21137,2014,46.8626973,-103.2603812,Active,Horizontal,ND
26490,33-053-05287,Newfield Production Company,21650,2014,47.99291333,-103.028402,Active,Horizontal,ND
26588,33-053-05324,Continental Resources Inc,20868,2014,48.05382387,-103.6650044,Active,Horizontal,ND
27838,33-025-02488,Marathon Oil Company,20930,2014,47.58741351,-102.6686056,Active,Horizontal,ND
23707,33-023-00892,North Plains Energy LLC,18900,2014,48.66348618,-103.5983304,Active,Horizontal,ND
26682,33-105-03241,Zavanna LLC,20950,2014,48.11026783,-103.4057142,Active,Horizontal,ND
28607,33-053-06016,Newfield Production Company,20881,2014,47.76244781,-103.300205,Active,Horizontal,ND
26674,33-025-02308,OXY USA Inc,21251,2014,47.1792979,-103.0095177,Active,Horizontal,ND
26517,33-025-02297,WPX Energy Williston LLC,21112,2014,47.7448095,-102.5426324,Active,Horizontal,ND
27728,33-053-05702,WPX Energy Williston LLC,20952,2014,47.84835043,-102.7625697,Active,Horizontal,ND
26477,33-053-05283,Continental Resources Inc,21022,2014,47.87791072,-103.2894058,Active,Horizontal,ND
29384,33-025-02661,Marathon Oil Company,21564,2014,47.4435752,-102.6713694,Not Completed,Horizontal,ND
29356,33-053-06247,Continental Resources Inc,2514,2014,47.45980507,-103.1754102,Dry,Horizontal,ND
27739,33-025-02469,Marathon Oil Company,21159,2014,47.38819517,-102.7404549,Active,Horizontal,ND
24354,33-105-02886,Continental Resources Inc,20418,2014,48.43119603,-103.3235956,Active,Horizontal,ND
27837,33-025-02487,Marathon Oil Company,21192,2014,47.58734814,-102.6685159,Active,Horizontal,ND
27765,33-061-02987,EOG Resources Inc,15731,2014,48.02435047,-102.2296184,Active,Horizontal,ND
27774,33-061-02988,EOG Resources Inc,15103,2014,48.03606642,-102.256763,Active,Horizontal,ND
27874,33-053-05743,Petro-Hunt LLC,15131,2014,47.96225827,-102.9450315,Active,Horizontal,ND
27823,33-013-01779,Petro-Hunt LLC,19565,2014,48.59052524,-102.8622515,Active,Horizontal,ND
26476,33-053-05282,Continental Resources Inc,21179,2014,47.87790995,-103.2892222,Active,Horizontal,ND
23697,33-013-01687,Petro-Hunt LLC,19286,2014,48.63246342,-102.8138893,Active,Horizontal,ND
26446,33-053-05263,Petro-Hunt LLC,8540,2014,48.10959668,-102.9112346,Dry,Horizontal,ND
26684,33-105-03243,Zavanna LLC,21040,2014,48.11026812,-103.4054685,Active,Horizontal,ND
21963,33-025-01558,HRC Operating LLC,21572,2014,47.61831957,-102.7403677,Active,Horizontal,ND
27610,33-061-02952,Hess Bakken Investments II LLC,19575,2014,48.2135845,-102.6850213,Active,Horizontal,ND
27750,33-061-02979,EOG Resources Inc,14461,2014,48.03635655,-102.2621133,Active,Horizontal,ND
27776,33-061-02990,EOG Resources Inc,17062,2014,48.03634055,-102.2567586,Active,Horizontal,ND
28055,33-007-01831,Whiting Oil and Gas Corp,21005,2014,46.95001251,-103.2326043,Active,Horizontal,ND
26482,33-013-01739,Oasis Petroleum LLC,18981,2014,48.57605746,-102.5675722,Active,Horizontal,ND
27695,33-053-05687,Continental Resources Inc,20795,2014,47.87643923,-103.5223056,Active,Horizontal,ND
27770,33-105-03440,Hess Bakken Investments II LLC,19791,2014,48.2612439,-102.9533681,Active,Horizontal,ND
27771,33-105-03441,Hess Bakken Investments II LLC,19417,2014,48.26133435,-102.9533688,Active,Horizontal,ND
28199,33-013-01791,Petro Harvester Operating Company LLC,10039,2014,48.97961226,-102.6390479,Inactive,Horizontal,ND
29401,33-007-01846,OXY USA Inc,20846,2014,47.18213711,-103.0674091,Not Completed,Horizontal,ND
29398,33-007-01843,OXY USA Inc,20996,2014,47.18213665,-103.0678921,Not Completed,Horizontal,ND
29399,33-007-01844,OXY USA Inc,20590,2014,47.1821368,-103.0677311,Not Completed,Horizontal,ND
23482,33-053-04284,WPX Energy Williston LLC,21062,2014,47.84835357,-102.7629774,Active,Horizontal,ND
27752,33-105-03439,Petro-Hunt LLC,16237,2014,48.16962089,-103.4209792,Active,Horizontal,ND
27710,33-061-02977,Whiting Oil and Gas Corp,20264,2014,48.12250098,-102.3728178,Active,Horizontal,ND
27780,33-053-05714,QEP Energy Company,21276,2014,47.67474063,-102.7949315,Active,Horizontal,ND
27781,33-053-05715,QEP Energy Company,21368,2014,47.67473991,-102.7948299,Active,Horizontal,ND
27744,33-025-02474,XTO Energy Inc,20808,2014,47.547094,-102.8471654,Active,Horizontal,ND
27790,33-025-02482,XTO Energy Inc,21330,2014,47.34899096,-102.7617644,Active,Horizontal,ND
26467,33-053-05275,Newfield Production Company,20900,2014,47.818072,-103.2880129,Active,Horizontal,ND
27727,33-105-03428,Hunt Oil Company,19250,2014,48.60512012,-103.6966515,Active,Horizontal,ND
26518,33-025-02298,WPX Energy Williston LLC,21162,2014,47.74481253,-102.542429,Active,Horizontal,ND
26519,33-025-02299,WPX Energy Williston LLC,21148,2014,47.7448183,-102.5422256,Active,Horizontal,ND
26565,33-105-03230,Whiting Oil and Gas Corp,20805,2014,48.25479284,-103.4015609,Active,Horizontal,ND
26567,33-105-03232,Whiting Oil and Gas Corp,21000,2014,48.25479284,-103.4013144,Active,Horizontal,ND
28439,33-105-03536,Liberty Resources Management Company LLC,19745,2014,48.50365678,-102.9768634,Active,Horizontal,ND
26317,33-089-00809,Whiting Oil and Gas Corp,21334,2014,46.86258552,-103.1127239,Active,Horizontal,ND
24155,33-053-04505,Whiting Oil and Gas Corp,20980,2014,47.9362475,-103.3723334,Active,Horizontal,ND
26535,33-053-05304,Continental Resources Inc,20861,2014,47.90701637,-103.5017068,Active,Horizontal,ND
26526,33-053-05295,Continental Resources Inc,20970,2014,47.90665053,-103.5136441,Active,Horizontal,ND
23016,33-105-02638,Continental Resources Inc,21189,2014,48.25602524,-103.2681237,Active,Horizontal,ND
24355,33-105-02887,Continental Resources Inc,20516,2014,48.43119655,-103.3237811,Active,Horizontal,ND
23026,33-061-02147,Hunt Oil Company,2209,2014,48.12545795,-102.2433293,Temporarily Abandoned,Horizontal,ND
26392,33-061-02699,Continental Resources Inc,21160,2014,48.01893297,-102.5716764,Active,Horizontal,ND
26393,33-061-02700,Continental Resources Inc,21160,2014,48.0190428,-102.5717616,Active,Horizontal,ND
28402,33-061-03110,EOG Resources Inc,18210,2014,47.983296,-102.2545752,Temporarily Abandoned,Horizontal,ND
26489,33-053-05286,Newfield Production Company,22000,2014,47.99291256,-103.028586,Active,Horizontal,ND
24159,33-007-01763,Whiting Oil and Gas Corp,22025,2014,46.94757112,-103.2876682,Active,Horizontal,ND
28590,33-025-02582,WPX Energy Williston LLC,21153,2014,47.76059555,-102.6161012,Active,Horizontal,ND
29382,33-025-02659,Marathon Oil Company,21222,2014,47.44357546,-102.6716363,Not Completed,Horizontal,ND
29383,33-025-02660,Marathon Oil Company,21360,2014,47.44357533,-102.6715028,Not Completed,Horizontal,ND
26532,33-053-05301,Newfield Production Company,19952,2014,47.96417156,-102.9869228,Active,Horizontal,ND
26591,33-061-02746,Lime Rock Resources III-A LP,6695,2014,48.25399128,-102.3471591,Dry,Horizontal,ND
26475,33-023-01105,Murex Petroleum Corp,18835,2014,48.72129419,-103.7176511,Active,Horizontal,ND
27755,33-061-02981,EOG Resources Inc,20784,2014,47.97616904,-102.2027813,Active,Horizontal,ND
27757,33-061-02983,EOG Resources Inc,19228,2014,47.97644315,-102.2027851,Active,Horizontal,ND
26468,33-053-05276,Newfield Production Company,21025,2014,47.81807043,-103.2878296,Active,Horizontal,ND
21536,33-053-03783,Enerplus Resources USA Corp,21066,2014,47.7615272,-102.7403368,Active,Horizontal,ND
27725,33-023-01169,Hunt Oil Company,18855,2014,48.72106643,-103.691812,Active,Horizontal,ND
28391,33-053-05940,XTO Energy Inc,21444,2014,47.74616733,-103.0980356,Active,Horizontal,ND
28397,33-025-02549,XTO Energy Inc,21600,2014,47.63109281,-103.0871489,Active,Horizontal,ND
28432,33-105-03531,Zavanna LLC,20790,2014,48.25671163,-103.3976156,Not Completed,Horizontal,ND
26612,33-053-05336,Newfield Production Company,21390,2014,47.73217936,-103.182253,Active,Horizontal,ND
24324,33-105-02878,Continental Resources Inc,21111,2014,48.25617675,-103.2201455,Active,Horizontal,ND
27782,33-053-05716,QEP Energy Company,21292,2014,47.67473919,-102.7947283,Active,Horizontal,ND
28440,33-105-03537,Liberty Resources Management Company LLC,19873,2014,48.50365689,-102.9767395,Active,Horizontal,ND
26853,33-053-05427,SM Energy Company,21483,2014,47.911937,-103.4133141,Active,Horizontal,ND
29860,33-105-03848,Hess Bakken Investments II LLC,21027,2014,48.11200548,-103.3232035,Active,Horizontal,ND
25073,33-053-04823,Newfield Production Company,15244,2014,48.0680206,-103.0245592,Active,Horizontal,ND
26848,33-053-05422,QEP Energy Company,21192,2014,47.79094912,-102.8492382,Active,Horizontal,ND
29831,33-053-06417,QEP Energy Company,20541,2014,47.78793357,-102.8606437,Active,Horizontal,ND
29823,33-061-03386,EOG Resources Inc,21354,2014,47.90685773,-102.1993259,Not Completed,Horizontal,ND
29889,33-075-01477,Enduro Operating LLC,8746,2014,48.78828481,-101.6989707,Active,Horizontal,ND
27227,33-053-05546,Hess Bakken Investments II LLC,20361,2014,47.73059246,-103.3223323,Active,Horizontal,ND
29713,33-025-02703,Continental Resources Inc,2581,2014,47.48668248,-102.9599201,Temporarily Abandoned,Horizontal,ND
23517,33-053-04298,Newfield Production Company,21042,2014,47.76218338,-103.3272986,Active,Horizontal,ND
29763,33-105-03817,Whiting Oil and Gas Corp,19805,2014,48.34030271,-103.0924982,Active,Horizontal,ND
29727,33-053-06387,Whiting Oil and Gas Corp,20673,2014,47.81811606,-103.4139173,Active,Horizontal,ND
29731,33-061-03357,Hess Bakken Investments II LLC,21020,2014,48.14089403,-102.6940463,Active,Horizontal,ND
29827,33-053-06413,QEP Energy Company,20393,2014,47.78793103,-102.8610509,Active,Horizontal,ND
29786,33-053-06402,QEP Energy Company,15552,2014,47.81768985,-102.8098637,Active,Horizontal,ND
26860,33-061-02789,Hess Bakken Investments II LLC,21822,2014,48.13843732,-102.6002867,Active,Horizontal,ND
26856,33-061-02785,Hess Bakken Investments II LLC,20575,2014,48.13843707,-102.5997457,Active,Horizontal,ND
26814,33-061-02780,Sinclair Oil and Gas Company,14770,2014,48.19588512,-102.5482231,Active,Horizontal,ND
27161,33-105-03345,Hess Bakken Investments II LLC,20676,2014,48.46076275,-103.2131757,Active,Horizontal,ND
29832,33-061-03387,EOG Resources Inc,21509,2014,47.90713423,-102.1942244,Not Completed,Horizontal,ND
29833,33-061-03388,EOG Resources Inc,20163,2014,47.9072713,-102.1942244,Not Completed,Horizontal,ND
27295,33-061-02895,Hess Bakken Investments II LLC,19453,2014,48.31148514,-102.7363257,Active,Horizontal,ND
26849,33-053-05423,QEP Energy Company,2053,2014,47.79094964,-102.8493522,Dry,Horizontal,ND
29821,33-061-03384,EOG Resources Inc,21622,2014,47.90713185,-102.1993259,Not Completed,Horizontal,ND
29936,33-053-06449,Continental Resources Inc,23500,2014,48.04665462,-102.707901,Not Completed,Horizontal,ND
29778,33-053-06399,Whiting Oil and Gas Corp,20510,2014,47.78835723,-103.4456627,Active,Horizontal,ND
27186,33-105-03351,Hunt Oil Company,19355,2014,48.63289351,-103.6538986,Active,Horizontal,ND
27160,33-061-02856,EOG Resources Inc,19603,2014,47.97643057,-102.1800708,Active,Horizontal,ND
27180,33-061-02858,EOG Resources Inc,14740,2014,48.18376825,-102.1839848,Active,Horizontal,ND
27206,33-061-02867,EOG Resources Inc,17241,2014,48.00282772,-102.1693774,Active,Horizontal,ND
27390,33-061-02914,EOG Resources Inc,21175,2014,47.98966173,-102.2548966,Temporarily Abandoned,Horizontal,ND
26391,33-061-02698,Continental Resources Inc,21508,2014,48.01882315,-102.5715954,Active,Horizontal,ND
25586,33-025-02162,Whiting Oil and Gas Corp,20195,2014,47.58988069,-102.5347653,Active,Horizontal,ND
28748,33-023-01236,Hunt Oil Company,18872,2014,48.6906725,-103.6550996,Active,Horizontal,ND
27526,33-053-05637,Newfield Production Company,15063,2014,48.06763886,-103.0319321,Active,Horizontal,ND
27266,33-053-05555,Emerald Oil Inc,20662,2014,47.73326598,-103.7441713,Active,Horizontal,ND
29916,33-053-06436,Emerald Oil Inc,20551,2014,47.53270991,-103.8095809,Active,Horizontal,ND
27155,33-025-02377,Marathon Oil Company,22775,2014,47.47036485,-102.4065969,Active,Horizontal,ND
29756,33-061-03366,Marathon Oil Company,20831,2014,47.84649976,-102.5690866,Active,Horizontal,ND
27290,33-007-01816,Continental Resources Inc,20396,2014,47.01067535,-103.0667543,Active,Horizontal,ND
30127,33-061-03425,EOG Resources Inc,21762,2014,47.90663721,-102.1766933,Not Completed,Horizontal,ND
28671,33-061-03164,EOG Resources Inc,15016,2014,47.96193253,-102.2024171,Active,Horizontal,ND
28750,33-053-06053,Continental Resources Inc,20628,2014,47.93605671,-103.7586154,Active,Horizontal,ND
28751,33-053-06054,Continental Resources Inc,20705,2014,47.93605654,-103.7587992,Active,Horizontal,ND
28740,33-061-03182,EOG Resources Inc,15242,2014,47.96155539,-102.2302734,Temporarily Abandoned,Horizontal,ND
27225,33-053-05544,Hess Bakken Investments II LLC,20447,2014,47.73059246,-103.3220638,Active,Horizontal,ND
27179,33-061-02857,EOG Resources Inc,14610,2014,48.18376777,-102.1837797,Active,Horizontal,ND
29725,33-053-06385,Whiting Oil and Gas Corp,21555,2014,47.81811629,-103.4141617,Active,Horizontal,ND
29850,33-053-06418,Newfield Production Company,16315,2014,48.03727034,-103.0558008,Active,Horizontal,ND
29711,33-025-02701,Continental Resources Inc,2556,2014,47.48668418,-102.9595558,Temporarily Abandoned,Horizontal,ND
29712,33-025-02702,Continental Resources Inc,2555,2014,47.48668333,-102.9597379,Temporarily Abandoned,Horizontal,ND
25321,33-061-02509,WPX Energy Williston LLC,14761,2014,47.83412386,-102.4511324,Active,Horizontal,ND
27327,33-025-02403,Whiting Oil and Gas Corp,19855,2014,47.6596796,-102.5624836,Active,Horizontal,ND
27391,33-061-02915,EOG Resources Inc,20761,2014,47.98965988,-102.2553053,Temporarily Abandoned,Horizontal,ND
27193,33-061-02864,EOG Resources Inc,14466,2014,48.11091038,-102.1840963,Active,Horizontal,ND
27205,33-061-02866,EOG Resources Inc,18187,2014,48.00269067,-102.1693812,Active,Horizontal,ND
24325,33-105-02879,Continental Resources Inc,21002,2014,48.25617675,-103.2199606,Active,Horizontal,ND
27299,33-105-03365,Continental Resources Inc,20468,2014,48.14087789,-103.5446666,Active,Horizontal,ND
27270,33-061-02885,WPX Energy Williston LLC,20710,2014,47.82079297,-102.4015557,Active,Horizontal,ND
29764,33-105-03818,Whiting Oil and Gas Corp,19779,2014,48.34042606,-103.0924982,Inactive,Horizontal,ND
26798,33-053-05405,HRC Operating LLC,20708,2014,47.96451857,-102.6501803,Active,Horizontal,ND
29851,33-025-02725,WPX Energy Williston LLC,21034,2014,47.68329078,-102.5154322,Not Completed,Horizontal,ND
27185,33-105-03350,Hunt Oil Company,19620,2014,48.63289189,-103.6543331,Active,Horizontal,ND
25897,33-025-02190,Marathon Oil Company,20605,2014,47.56055599,-102.5118754,Active,Horizontal,ND
27194,33-061-02865,EOG Resources Inc,14542,2014,48.11090971,-102.1838914,Active,Horizontal,ND
29788,33-025-02714,Enerplus Resources USA Corp,19874,2014,47.6878276,-102.420213,Active,Horizontal,ND
29747,33-105-03815,Continental Resources Inc,20932,2014,48.25643895,-103.3358721,Active,Horizontal,ND
28670,33-061-03163,EOG Resources Inc,15560,2014,47.96193196,-102.2020087,Active,Horizontal,ND
27284,33-053-05559,Whiting Oil and Gas Corp,21373,2014,48.02176611,-103.0704848,Active,Horizontal,ND
27522,33-053-05636,Whiting Oil and Gas Corp,21640,2014,48.02319999,-103.1097283,Active,Horizontal,ND
26855,33-053-05429,Whiting Oil and Gas Corp,19908,2014,47.82063878,-103.9958018,Active,Horizontal,ND
26754,33-105-03257,Continental Resources Inc,21038,2014,48.25626895,-103.2472805,Active,Horizontal,ND
27291,33-061-02891,EOG Resources Inc,14853,2014,47.99091016,-102.1912308,Active,Horizontal,ND
29777,33-053-06398,Whiting Oil and Gas Corp,20284,2014,47.78835655,-103.4460291,Active,Horizontal,ND
26905,33-061-02794,Whiting Oil and Gas Corp,15410,2014,48.15454434,-102.2489962,Active,Horizontal,ND
25584,33-025-02160,Whiting Oil and Gas Corp,19380,2014,47.58993037,-102.5346467,Active,Horizontal,ND
29815,33-053-06412,Whiting Oil and Gas Corp,21670,2014,47.81875712,-103.4251377,Active,Horizontal,ND
27840,33-053-05737,Whiting Oil and Gas Corp,20867,2014,47.82039205,-103.9958001,Active,Horizontal,ND
27846,33-053-05741,Whiting Oil and Gas Corp,20025,2014,47.82076032,-104.0050799,Active,Horizontal,ND
29841,33-105-03843,Continental Resources Inc,21147,2014,48.11580146,-103.515945,Active,Horizontal,ND
26867,33-025-02339,HRC Operating LLC,21034,2014,47.58929189,-102.6702624,Active,Horizontal,ND
29829,33-053-06415,QEP Energy Company,20513,2014,47.78793093,-102.8608473,Active,Horizontal,ND
27247,33-013-01757,Petro-Hunt LLC,19621,2014,48.56018587,-102.8707963,Active,Horizontal,ND
26847,33-053-05421,QEP Energy Company,21212,2014,47.7909486,-102.8491242,Active,Horizontal,ND
27229,33-053-05548,Triangle USA Petroleum Company,20697,2014,47.84744647,-103.5476984,Active,Horizontal,ND
27943,33-053-05759,Triangle USA Petroleum Company,20729,2014,47.96478657,-103.7164174,Active,Horizontal,ND
29738,33-023-01286,SM Energy Company,18459,2014,48.77947434,-103.477728,Active,Horizontal,ND
29834,33-025-02720,Petro-Hunt LLC,20508,2014,47.38798009,-103.0971023,Active,Horizontal,ND
27364,33-061-02911,EOG Resources Inc,14979,2014,47.96414812,-102.1750423,Active,Horizontal,ND
27163,33-105-03347,Hess Bakken Investments II LLC,20660,2014,48.460763,-103.2129035,Active,Horizontal,ND
29818,33-105-03836,Hess Bakken Investments II LLC,20619,2014,48.17029545,-103.325462,Active,Horizontal,ND
29816,33-105-03834,Hess Bakken Investments II LLC,20953,2014,48.17029662,-103.3257327,Active,Horizontal,ND
27313,33-061-02900,Hess Bakken Investments II LLC,21800,2014,48.34090021,-102.7893623,Active,Horizontal,ND
29930,33-053-06443,Hess Bakken Investments II LLC,21212,2014,47.84905194,-103.4315008,Active,Horizontal,ND
27226,33-053-05545,Hess Bakken Investments II LLC,21545,2014,47.73059246,-103.3221981,Active,Horizontal,ND
28182,33-053-05841,Hess Bakken Investments II LLC,19210,2014,47.99061558,-102.9851975,Active,Horizontal,ND
27314,33-061-02901,Hess Bakken Investments II LLC,21715,2014,48.34090021,-102.7894981,Active,Horizontal,ND
26958,33-105-03306,Whiting Oil and Gas Corp,20437,2014,48.25652052,-103.3828877,Active,Horizontal,ND
29828,33-053-06414,QEP Energy Company,20602,2014,47.78793098,-102.8609491,Active,Horizontal,ND
27208,33-053-05539,Petro-Hunt LLC,19795,2014,48.1098845,-102.9112326,Active,Horizontal,ND
27321,33-023-01147,SM Energy Company,18731,2014,48.83716894,-103.4038817,Active,Horizontal,ND
27274,33-061-02889,Slawson Exploration Company Inc,20164,2014,47.89177893,-102.4605658,Active,Horizontal,ND
27199,33-023-01139,Petro-Hunt LLC,19595,2014,48.6900821,-102.9105052,Active,Horizontal,ND
27200,33-023-01140,Petro-Hunt LLC,18814,2014,48.69022815,-102.9107206,Active,Horizontal,ND
27201,33-023-01141,Petro-Hunt LLC,19040,2014,48.69037419,-102.910936,Active,Horizontal,ND
29739,33-023-01287,SM Energy Company,19080,2014,48.77934282,-103.4777746,Active,Horizontal,ND
27315,33-061-02902,Hess Bakken Investments II LLC,21080,2014,48.34090021,-102.7896338,Active,Horizontal,ND
27294,33-061-02894,Hess Bakken Investments II LLC,19386,2014,48.31148558,-102.7364614,Active,Horizontal,ND
27296,33-061-02896,Hess Bakken Investments II LLC,19453,2014,48.31148471,-102.7361901,Active,Horizontal,ND
27164,33-105-03348,Hess Bakken Investments II LLC,20451,2014,48.46076313,-103.2127673,Active,Horizontal,ND
